date,symbol,cumulative_return
2024-04-02,TRENT,0.8900976154630671
2024-04-03,BAJAJ-AUTO,0.8101346569785384
2024-04-03,BEL,0.5912356321839078
2024-04-03,BHARTIARTL,0.3246514643899274
2024-04-03,M&M,0.2939378170937925
2024-04-03,TRENT,0.9051284541790108
2024-04-04,BAJAJ-AUTO,0.823231568140814
2024-04-04,BEL,0.5826149425287355
2024-04-04,BHARTIARTL,0.3042796930725167
2024-04-04,M&M,0.302653831143487
2024-04-04,TRENT,0.9441503569520671
2024-04-05,BAJAJ-AUTO,0.7959911889882261
2024-04-05,BEL,0.6127873563218389
2024-04-05,BHARTIARTL,0.28715011347671004
2024-04-05,M&M,0.30954858852608114
2024-04-05,TRENT,0.9098635326113358
2024-04-08,BAJAJ-AUTO,0.800177416300369
2024-04-08,BEL,0.6059626436781609
2024-04-08,BHARTIARTL,0.30195612233870084
2024-04-08,M&M,0.3516976713932596
2024-04-08,TRENT,0.9094992958088493
2024-04-09,BAJAJ-AUTO,0.7898912577619603
2024-04-09,BEL,0.639008620689655
2024-04-09,BHARTIARTL,0.30168593969523383
2024-04-09,M&M,0.3600234161571467
2024-04-09,TRENT,0.8951726482443794
2024-04-10,BAJAJ-AUTO,0.7952037795652274
2024-04-10,BEL,0.6433189655172411
2024-04-10,BHARTIARTL,0.32865016751323894
2024-04-10,M&M,0.35046181865487
2024-04-10,TRENT,0.9528677577582447
2024-04-12,BAJAJ-AUTO,0.8070248881180886
2024-04-12,BEL,0.6774425287356318
2024-04-12,BHARTIARTL,0.3244893548038472
2024-04-12,M&M,0.34704696240405686
2024-04-12,TRENT,0.9687484823466568
2024-04-15,BAJAJ-AUTO,0.7935093542245979
2024-04-15,BEL,0.68426724137931
2024-04-15,BHARTIARTL,0.3234086242299792
2024-04-15,M&M,0.33566410823467985
2024-04-15,TRENT,0.9276382885726777
2024-04-16,BAJAJ-AUTO,0.7779804443381246
2024-04-16,BEL,0.677083333333333
2024-04-16,BHARTIARTL,0.31465470658164896
2024-04-16,M&M,0.3212566671002972
2024-04-16,TRENT,0.9368656209023363
2024-04-18,BAJAJ-AUTO,0.7983434500493347
2024-04-18,BEL,0.6605603448275861
2024-04-18,BHARTIARTL,0.3679347238733379
2024-04-18,M&M,0.31712631715883766
2024-04-18,TRENT,0.9848963139235594
2024-04-19,BAJAJ-AUTO,0.7551256366554009
2024-04-19,BEL,0.6760057471264369
2024-04-19,BHARTIARTL,0.39306170971576737
2024-04-19,M&M,0.35481982567971726
2024-04-19,TRENT,1.0197901996017684
2024-04-22,BAJAJ-AUTO,0.7533813752753413
2024-04-22,BEL,0.6760057471264369
2024-04-22,BHARTIARTL,0.4023019561223382
2024-04-22,M&M,0.35986080395472686
2024-04-22,TRENT,1.0244767131270955
2024-04-23,BAJAJ-AUTO,0.7533913424832275
2024-04-23,BEL,0.6835488505747127
2024-04-23,BHARTIARTL,0.45071868583162145
2024-04-23,M&M,0.34161571484323994
2024-04-23,TRENT,1.0194745277062807
2024-04-24,BAJAJ-AUTO,0.7337160741161555
2024-04-24,BEL,0.6989942528735631
2024-04-24,BHARTIARTL,0.4442883389171073
2024-04-24,M&M,0.3389163522830734
2024-04-24,TRENT,1.0502889611966406
2024-04-25,BAJAJ-AUTO,0.7412512832780127
2024-04-25,BEL,0.7068965517241377
2024-04-25,BHARTIARTL,0.44677401923700355
2024-04-25,M&M,0.3638935865747346
2024-04-25,TRENT,1.0995337768928182
2024-04-26,BAJAJ-AUTO,0.7889742746364434
2024-04-26,BEL,0.7165948275862066
2024-04-26,BHARTIARTL,0.4330487409488808
2024-04-26,M&M,0.3301027709119275
2024-04-26,TRENT,1.0906463989121473
2024-04-29,BAJAJ-AUTO,0.7462747560525844
2024-04-29,BEL,0.6910919540229883
2024-04-29,BHARTIARTL,0.440019453150329
2024-04-29,M&M,0.34125796799791686
2024-04-29,TRENT,1.095138652809481
2024-04-30,BAJAJ-AUTO,0.7748906098934478
2024-04-30,BEL,0.6792385057471262
2024-04-30,BHARTIARTL,0.4290500378255693
2024-04-30,M&M,0.40259529075061584
2024-04-30,TRENT,1.1416638337137597
2024-05-02,BAJAJ-AUTO,0.8161548505417149
2024-05-02,BEL,0.6864224137931034
2024-05-02,BHARTIARTL,0.40932670485247935
2024-05-02,M&M,0.4213282164693619
2024-05-02,TRENT,1.2566655334855046
2024-05-03,BAJAJ-AUTO,0.8151481625452235
2024-05-03,BEL,0.6817528735632183
2024-05-03,BHARTIARTL,0.380525235058899
2024-05-03,M&M,0.42643423962533955
2024-05-03,TRENT,1.1969064154242153
2024-05-06,BAJAJ-AUTO,0.8045729549781191
2024-05-06,BEL,0.6655890804597699
2024-05-06,BHARTIARTL,0.3870096185021066
2024-05-06,M&M,0.4472160790945734
2024-05-06,TRENT,1.1898159390024778
2024-05-07,BAJAJ-AUTO,0.72988866628791
2024-05-07,BEL,0.6336206896551724
2024-05-07,BHARTIARTL,0.38998162758024346
2024-05-07,M&M,0.4254585664108217
2024-05-07,TRENT,1.1873391287455695
2024-05-08,BAJAJ-AUTO,0.7441417735649685
2024-05-08,BEL,0.6637931034482758
2024-05-08,BHARTIARTL,0.3926294174862195
2024-05-08,M&M,0.4195394822427456
2024-05-08,TRENT,1.1847409062211658
2024-05-09,BAJAJ-AUTO,0.7635678617348896
2024-05-09,BEL,0.625
2024-05-09,BHARTIARTL,0.37841781043985634
2024-05-09,M&M,0.43915051385455794
2024-05-09,TRENT,1.1407168180272942
2024-05-10,BAJAJ-AUTO,0.7904693558193514
2024-05-10,BEL,0.6314655172413794
2024-05-10,BHARTIARTL,0.40619258618826226
2024-05-10,M&M,0.4264667620658238
2024-05-10,TRENT,1.1715312515176541
2024-05-13,BAJAJ-AUTO,0.792562469475423
2024-05-13,BEL,0.6145833333333335
2024-05-13,BHARTIARTL,0.38976548146546963
2024-05-13,M&M,0.42074281254065116
2024-05-13,TRENT,1.1687630518187566
2024-05-14,BAJAJ-AUTO,0.8071046257811769
2024-05-14,BEL,0.6591235632183909
2024-05-14,BHARTIARTL,0.38798227601858737
2024-05-14,M&M,0.4764537530896298
2024-05-14,TRENT,1.2050167548929158
2024-05-15,BAJAJ-AUTO,0.774790937814587
2024-05-15,BEL,0.6727729885057474
2024-05-15,BHARTIARTL,0.4156489787096067
2024-05-15,M&M,0.4975282945232189
2024-05-15,TRENT,1.1985333398086557
2024-05-16,BAJAJ-AUTO,0.7685514656779167
2024-05-16,BEL,0.7090517241379313
2024-05-16,BHARTIARTL,0.45369069490975766
2024-05-16,M&M,0.5427019643554027
2024-05-16,TRENT,1.2323587975329042
2024-05-17,BAJAJ-AUTO,0.7503812457016386
2024-05-17,BEL,0.7830459770114944
2024-05-17,BHARTIARTL,0.45298822003674366
2024-05-17,M&M,0.6356185768180016
2024-05-17,TRENT,1.2507648972852237
2024-05-21,BAJAJ-AUTO,0.7583550120104823
2024-05-21,BEL,0.9694683908045976
2024-05-21,BHARTIARTL,0.45282611045066345
2024-05-21,M&M,0.6408546897359151
2024-05-21,TRENT,1.2666699043271352
2024-05-22,BAJAJ-AUTO,0.7553349480210072
2024-05-22,BEL,1.0373563218390807
2024-05-22,BHARTIARTL,0.45671674051658795
2024-05-22,M&M,0.6398139716404294
2024-05-22,TRENT,1.2567869457530008
2024-05-23,BAJAJ-AUTO,0.7868113905251688
2024-05-23,BEL,1.0725574712643677
2024-05-23,BHARTIARTL,0.48497784502323427
2024-05-23,M&M,0.6971510342136045
2024-05-23,TRENT,1.2818464377640737
2024-05-24,BAJAJ-AUTO,0.7837713921199221
2024-05-24,BEL,1.1350574712643677
2024-05-24,BHARTIARTL,0.5005944018156259
2024-05-24,M&M,0.6779953167685675
2024-05-24,TRENT,1.2900296245932705
2024-05-27,BAJAJ-AUTO,0.7938382720848374
2024-05-27,BEL,1.115301724137931
2024-05-27,BHARTIARTL,0.49610936993407395
2024-05-27,M&M,0.6580590607519159
2024-05-27,TRENT,1.2738089456558708
2024-05-28,BAJAJ-AUTO,0.7920541418732334
2024-05-28,BEL,1.0768678160919545
2024-05-28,BHARTIARTL,0.4817356533016306
2024-05-28,M&M,0.6604657213477272
2024-05-28,TRENT,1.2417075421300585
2024-05-29,BAJAJ-AUTO,0.8080913793618958
2024-05-29,BEL,1.0987787356321839
2024-05-29,BHARTIARTL,0.48827407327353156
2024-05-29,M&M,0.6480096266423805
2024-05-29,TRENT,1.2689767374095497
2024-05-30,BAJAJ-AUTO,0.78781807852166
2024-05-30,BEL,1.0880028735632186
2024-05-30,BHARTIARTL,0.4883281098022252
2024-05-30,M&M,0.6218941069337816
2024-05-30,TRENT,1.2589238016609219
2024-05-31,BAJAJ-AUTO,0.8109918368567375
2024-05-31,BEL,1.1260775862068968
2024-05-31,BHARTIARTL,0.48357289527720626
2024-05-31,M&M,0.6301873292571845
2024-05-31,TRENT,1.2141469574085781
2024-06-03,BAJAJ-AUTO,0.8609674171974167
2024-06-03,BEL,1.289152298850575
2024-06-03,BHARTIARTL,0.5034043013076828
2024-06-03,M&M,0.7132821646936354
2024-06-03,TRENT,1.2641930940702264
2024-06-04,BAJAJ-AUTO,0.8432855904075551
2024-06-04,BEL,0.8358477011494256
2024-06-04,BHARTIARTL,0.4046255268561538
2024-06-04,M&M,0.6735397424222682
2024-06-04,TRENT,1.2039483269389555
2024-06-05,BAJAJ-AUTO,0.9141524384774053
2024-06-05,BEL,0.8703304597701156
2024-06-05,BHARTIARTL,0.4528801469793571
2024-06-05,M&M,0.7828476648887694
2024-06-05,TRENT,1.3815259093778853
2024-06-06,BAJAJ-AUTO,0.9339273789233382
2024-06-06,BEL,0.9658764367816095
2024-06-06,BHARTIARTL,0.4812493245433904
2024-06-06,M&M,0.756114218810976
2024-06-06,TRENT,1.3692147054538406
2024-06-07,BAJAJ-AUTO,0.9387315731244161
2024-06-07,BEL,1.03448275862069
2024-06-07,BHARTIARTL,0.5403112504052732
2024-06-07,M&M,0.8586249512163353
2024-06-07,TRENT,1.411053372832793
2024-06-10,BAJAJ-AUTO,0.9402266543073245
2024-06-10,BEL,1.0359195402298855
2024-06-10,BHARTIARTL,0.5411758348643676
2024-06-10,M&M,0.8261675556133696
2024-06-10,TRENT,1.4134087708222052
2024-06-11,BAJAJ-AUTO,0.9561044164698103
2024-06-11,BEL,1.0560344827586214
2024-06-11,BHARTIARTL,0.542472711553009
2024-06-11,M&M,0.8443801222843728
2024-06-11,TRENT,1.3828857267738348
2024-06-12,BAJAJ-AUTO,0.9743543741091767
2024-06-12,BEL,1.0869252873563227
2024-06-12,BHARTIARTL,0.5545228574516363
2024-06-12,M&M,0.8131585794197962
2024-06-12,TRENT,1.4418678063231525
2024-06-13,BAJAJ-AUTO,0.9781718147295357
2024-06-13,BEL,1.1616379310344835
2024-06-13,BHARTIARTL,0.5408516156922067
2024-06-13,M&M,0.8613893586574699
2024-06-13,TRENT,1.439828080229228
2024-06-14,BAJAJ-AUTO,0.9858166631781398
2024-06-14,BEL,1.2241379310344835
2024-06-14,BHARTIARTL,0.5426348211390888
2024-06-14,M&M,0.9049043840249738
2024-06-14,TRENT,1.5474964790442445
2024-06-18,BAJAJ-AUTO,0.9771352251093861
2024-06-18,BEL,1.2862787356321843
2024-06-18,BHARTIARTL,0.5436615151842632
2024-06-18,M&M,0.9265643293872738
2024-06-18,TRENT,1.6019134573357312
2024-06-19,BAJAJ-AUTO,0.930807642855003
2024-06-19,BEL,1.22198275862069
2024-06-19,BHARTIARTL,0.5047552145250176
2024-06-19,M&M,0.9083192402757869
2024-06-19,TRENT,1.6015249380797454
2024-06-20,BAJAJ-AUTO,0.920082927169608
2024-06-20,BEL,1.2406609195402298
2024-06-20,BHARTIARTL,0.4926510320976969
2024-06-20,M&M,0.8675686223494177
2024-06-20,TRENT,1.5919819338545982
2024-06-21,BAJAJ-AUTO,0.9141524384774056
2024-06-21,BEL,1.1907327586206895
2024-06-21,BHARTIARTL,0.5303685291256877
2024-06-21,M&M,0.847242097046959
2024-06-21,TRENT,1.557597979699871
2024-06-24,BAJAJ-AUTO,0.9426586530315224
2024-06-24,BEL,1.225215517241379
2024-06-24,BHARTIARTL,0.5344212687776926
2024-06-24,M&M,0.896578639261087
2024-06-24,TRENT,1.6204409693555455
2024-06-25,BAJAJ-AUTO,0.9256545963779128
2024-06-25,BEL,1.2248563218390802
2024-06-25,BHARTIARTL,0.5291797254944333
2024-06-25,M&M,0.8924157668791435
2024-06-25,TRENT,1.5927832548200689
2024-06-26,BAJAJ-AUTO,0.8887161239521932
2024-06-26,BEL,1.204382183908046
2024-06-26,BHARTIARTL,0.5773262725602495
2024-06-26,M&M,0.8547547807987481
2024-06-26,TRENT,1.6049244815696198
2024-06-27,BAJAJ-AUTO,0.8773136381305466
2024-06-27,BEL,1.1875
2024-06-27,BHARTIARTL,0.5949421809142967
2024-06-27,M&M,0.8791140887212143
2024-06-27,TRENT,1.588023893934245
2024-06-28,BAJAJ-AUTO,0.8940984162106629
2024-06-28,BEL,1.1975574712643677
2024-06-28,BHARTIARTL,0.5606289851939898
2024-06-28,M&M,0.8646090802653801
2024-06-28,TRENT,1.6612840561410347
2024-07-01,BAJAJ-AUTO,0.9002282490605866
2024-07-01,BEL,1.2101293103448274
2024-07-01,BHARTIARTL,0.5713822544039757
2024-07-01,M&M,0.8705932093144235
2024-07-01,TRENT,1.678670292846391
2024-07-02,BAJAJ-AUTO,0.8740842627754648
2024-07-02,BEL,1.1989942528735633
2024-07-02,BHARTIARTL,0.5335026477899045
2024-07-02,M&M,0.8636334070508618
2024-07-02,TRENT,1.688504686513527
2024-07-03,BAJAJ-AUTO,0.878300391711266
2024-07-03,BEL,1.2593390804597702
2024-07-03,BHARTIARTL,0.5344753053063855
2024-07-03,M&M,0.8719591518147485
2024-07-03,TRENT,1.6682045553882783
2024-07-04,BAJAJ-AUTO,0.8859651745756423
2024-07-04,BEL,1.2798132183908044
2024-07-04,BHARTIARTL,0.5379336431427628
2024-07-04,M&M,0.8881228047352638
2024-07-04,TRENT,1.7183963867709213
2024-07-05,BAJAJ-AUTO,0.9208404349689481
2024-07-05,BEL,1.3279454022988504
2024-07-05,BHARTIARTL,0.5451205014589846
2024-07-05,M&M,0.873682841160397
2024-07-05,TRENT,1.729299208392018
2024-07-08,BAJAJ-AUTO,0.8996302165874235
2024-07-08,BEL,1.403735632183908
2024-07-08,BHARTIARTL,0.551010483086565
2024-07-08,M&M,0.8546572134772956
2024-07-08,TRENT,1.716842309746979
2024-07-09,BAJAJ-AUTO,0.9005671341287129
2024-07-09,BEL,1.4051724137931032
2024-07-09,BHARTIARTL,0.551442775316112
2024-07-09,M&M,0.9028879927149696
2024-07-09,TRENT,1.7161624010490044
2024-07-10,BAJAJ-AUTO,0.9022316578456842
2024-07-10,BEL,1.398347701149425
2024-07-10,BHARTIARTL,0.5617097157678574
2024-07-10,M&M,0.7770261480421454
2024-07-10,TRENT,1.7040940216599507
2024-07-11,BAJAJ-AUTO,0.8871512723140829
2024-07-11,BEL,1.4102011494252866
2024-07-11,BHARTIARTL,0.5540365286933953
2024-07-11,M&M,0.7549434109535544
2024-07-11,TRENT,1.7367539216162422
2024-07-12,BAJAJ-AUTO,0.8799649154282374
2024-07-12,BEL,1.3929597701149419
2024-07-12,BHARTIARTL,0.5489570949962159
2024-07-12,M&M,0.7587810589306583
2024-07-12,TRENT,1.7445243067359546
2024-07-15,BAJAJ-AUTO,0.9283258080913754
2024-07-15,BEL,1.3807471264367805
2024-07-15,BHARTIARTL,0.5536582729925412
2024-07-15,M&M,0.7764082216729504
2024-07-15,TRENT,1.7563255791365182
2024-07-16,BAJAJ-AUTO,0.9372962951888246
2024-07-16,BEL,1.343031609195401
2024-07-16,BHARTIARTL,0.5848913865773246
2024-07-16,M&M,0.7931247560816923
2024-07-16,TRENT,1.742605992909526
2024-07-18,BAJAJ-AUTO,0.9189267310548257
2024-07-18,BEL,1.252514367816091
2024-07-18,BHARTIARTL,0.60342591591916
2024-07-18,M&M,0.8339078964485451
2024-07-18,TRENT,1.5780680879996134
2024-07-19,BAJAJ-AUTO,0.8710542315781038
2024-07-19,BEL,1.2004310344827576
2024-07-19,BHARTIARTL,0.5797579163514521
2024-07-19,M&M,0.7882789124495861
2024-07-19,TRENT,1.5090330727016679
2024-07-22,BAJAJ-AUTO,0.8757687209082079
2024-07-22,BEL,1.2435344827586197
2024-07-22,BHARTIARTL,0.5837025829460702
2024-07-22,M&M,0.8243462989462687
2024-07-22,TRENT,1.5303287844203792
2024-07-23,BAJAJ-AUTO,0.8703465598181939
2024-07-23,BEL,1.1655890804597688
2024-07-23,BHARTIARTL,0.5840268021182307
2024-07-23,M&M,0.8351437491869349
2024-07-23,TRENT,1.5563595745714163
2024-07-24,BAJAJ-AUTO,0.8459667693289037
2024-07-24,BEL,1.1558908045976999
2024-07-24,BHARTIARTL,0.5726791310926174
2024-07-24,M&M,0.824834135553528
2024-07-24,TRENT,1.567553785634502
2024-07-25,BAJAJ-AUTO,0.8495649313757694
2024-07-25,BEL,1.1655890804597684
2024-07-25,BHARTIARTL,0.5661407111207164
2024-07-25,M&M,0.8286717835306323
2024-07-25,TRENT,1.578772279151087
2024-07-26,BAJAJ-AUTO,0.8923541548306027
2024-07-26,BEL,1.226293103448274
2024-07-26,BHARTIARTL,0.6366583810655992
2024-07-26,M&M,0.8783660725900835
2024-07-26,TRENT,1.6192754115875885
2024-07-29,BAJAJ-AUTO,0.9052616890430438
2024-07-29,BEL,1.3085488505747112
2024-07-29,BHARTIARTL,0.6009402355992639
2024-07-29,M&M,0.9077663587875595
2024-07-29,TRENT,1.6795201787188594
2024-07-30,BAJAJ-AUTO,0.9065972948997751
2024-07-30,BEL,1.2852011494252862
2024-07-30,BHARTIARTL,0.5890521992867166
2024-07-30,M&M,0.9006764667620617
2024-07-30,TRENT,1.7295905978340071
2024-07-31,BAJAJ-AUTO,0.9265018090482269
2024-07-31,BEL,1.2704741379310334
2024-07-31,BHARTIARTL,0.6119636874527168
2024-07-31,M&M,0.8913750487836567
2024-07-31,TRENT,1.8357049196250812
2024-08-01,BAJAJ-AUTO,0.9397183267051354
2024-08-01,BEL,1.2352729885057459
2024-08-01,BHARTIARTL,0.6270398789581744
2024-08-01,M&M,0.8397294132951698
2024-08-01,TRENT,1.8025836530523067
2024-08-02,BAJAJ-AUTO,0.9169332894776143
2024-08-02,BEL,1.1763649425287346
2024-08-02,BHARTIARTL,0.6143953312439194
2024-08-02,M&M,0.788506569532974
2024-08-02,TRENT,1.6896459618279853
2024-08-05,BAJAJ-AUTO,0.890789303192492
2024-08-05,BEL,1.0851293103448265
2024-08-05,BHARTIARTL,0.5840268021182307
2024-08-05,M&M,0.7425198386886915
2024-08-05,TRENT,1.5967170122869234
2024-08-06,BAJAJ-AUTO,0.8792971124998707
2024-08-06,BEL,1.0635775862068955
2024-08-06,BHARTIARTL,0.5600886199070558
2024-08-06,M&M,0.7125991934434723
2024-08-06,TRENT,1.5354280996551912
2024-08-07,BAJAJ-AUTO,0.9352729519879552
2024-08-07,BEL,1.156609195402298
2024-08-07,BHARTIARTL,0.5581433048740936
2024-08-07,M&M,0.7437556914270809
2024-08-07,TRENT,1.6576902530231674
2024-08-08,BAJAJ-AUTO,0.9219368278364135
2024-08-08,BEL,1.1426005747126426
2024-08-08,BHARTIARTL,0.5690046471414663
2024-08-08,M&M,0.745121633927406
2024-08-08,TRENT,1.7410519158855835
2024-08-09,BAJAJ-AUTO,0.9467850770963488
2024-08-09,BEL,1.170977011494252
2024-08-09,BHARTIARTL,0.582297633200042
2024-08-09,M&M,0.7881813451281345
2024-08-09,TRENT,2.047617891311741
2024-08-12,BAJAJ-AUTO,0.9358012140059164
2024-08-12,BEL,1.16522988505747
2024-08-12,BHARTIARTL,0.5763536150437683
2024-08-12,M&M,0.7676922076232562
2024-08-12,TRENT,2.0995823417998185
2024-08-13,BAJAJ-AUTO,0.9279769558153634
2024-08-13,BEL,1.1275143678160906
2024-08-13,BHARTIARTL,0.5775424186750229
2024-08-13,M&M,0.7679523871471279
2024-08-13,TRENT,2.09926666990433
2024-08-14,BAJAJ-AUTO,0.9435258001176092
2024-08-14,BEL,1.109913793103447
2024-08-14,BHARTIARTL,0.590511185561438
2024-08-14,M&M,0.7856445947703878
2024-08-14,TRENT,2.126778689718812
2024-08-16,BAJAJ-AUTO,0.9711449331698669
2024-08-16,BEL,1.1788793103448265
2024-08-16,BHARTIARTL,0.6033178428617729
2024-08-16,M&M,0.8475673214517976
2024-08-16,TRENT,2.1578845126511608
2024-08-19,BAJAJ-AUTO,0.9477219946376381
2024-08-19,BEL,1.1706178160919527
2024-08-19,BHARTIARTL,0.5882956878850087
2024-08-19,M&M,0.7985885260829935
2024-08-19,TRENT,2.248943713272792
2024-08-20,BAJAJ-AUTO,0.9495260592650141
2024-08-20,BEL,1.1778017241379297
2024-08-20,BHARTIARTL,0.566140711120716
2024-08-20,M&M,0.8025887862625172
2024-08-20,TRENT,2.2994512165509233
2024-08-21,BAJAJ-AUTO,0.9639386418682494
2024-08-21,BEL,1.1939655172413777
2024-08-21,BHARTIARTL,0.5815951583270274
2024-08-21,M&M,0.8013529335241276
2024-08-21,TRENT,2.2942547715021155
2024-08-22,BAJAJ-AUTO,0.9763378484785019
2024-08-22,BEL,1.1874999999999982
2024-08-22,BHARTIARTL,0.6063438884686028
2024-08-22,M&M,0.7776440744113395
2024-08-22,TRENT,2.3945898693604035
2024-08-23,BAJAJ-AUTO,1.0744650101167124
2024-08-23,BEL,1.198275862068964
2024-08-23,BHARTIARTL,0.6283907921755085
2024-08-23,M&M,0.7945882659034691
2024-08-23,TRENT,2.374653975037641
2024-08-26,BAJAJ-AUTO,1.0796678926332328
2024-08-26,BEL,1.2033045977011478
2024-08-26,BHARTIARTL,0.6357397600778105
2024-08-26,M&M,0.8167685703135119
2024-08-26,TRENT,2.3634111990675573
2024-08-27,BAJAJ-AUTO,1.093432606723875
2024-08-27,BEL,1.1616379310344813
2024-08-27,BHARTIARTL,0.6456824813573956
2024-08-27,M&M,0.8087680499544643
2024-08-27,TRENT,2.336360545869558
2024-08-28,BAJAJ-AUTO,1.1243608527943034
2024-08-28,BEL,1.1548132183908035
2024-08-28,BHARTIARTL,0.6819950286393581
2024-08-28,M&M,0.8199557694809376
2024-08-28,TRENT,2.5171191297168707
2024-08-29,BAJAJ-AUTO,1.154481755025961
2024-08-29,BEL,1.1278735632183898
2024-08-29,BHARTIARTL,0.692316005619797
2024-08-29,M&M,0.793677637569919
2024-08-29,TRENT,2.4824195036666543
2024-08-30,BAJAJ-AUTO,1.171166861027217
2024-08-30,BEL,1.1501436781609184
2024-08-30,BHARTIARTL,0.7173349184048396
2024-08-30,M&M,0.82476909067256
2024-08-30,TRENT,2.4766402797338682
2024-09-02,BAJAJ-AUTO,1.2179230332207007
2024-09-02,BEL,1.1329022988505733
2024-09-02,BHARTIARTL,0.6982059872473771
2024-09-02,M&M,0.8062963444776856
2024-09-02,TRENT,2.471516682045558
2024-09-03,BAJAJ-AUTO,1.2014871074165963
2024-09-03,BEL,1.1346982758620676
2024-09-03,BHARTIARTL,0.6865881335782968
2024-09-03,M&M,0.8114023676336632
2024-09-03,TRENT,2.420329270069452
2024-09-04,BAJAJ-AUTO,1.185549542006795
2024-09-04,BEL,1.147629310344826
2024-09-04,BHARTIARTL,0.6879930833243253
2024-09-04,M&M,0.78847404709249
2024-09-04,TRENT,2.467485794764707
2024-09-05,BAJAJ-AUTO,1.1640303401808025
2024-09-05,BEL,1.0876436781609184
2024-09-05,BHARTIARTL,0.6721063438884667
2024-09-05,M&M,0.771237153636005
2024-09-05,TRENT,2.4809625564567086
2024-09-06,BAJAJ-AUTO,1.1589171625352566
2024-09-06,BEL,1.0373563218390793
2024-09-06,BHARTIARTL,0.6635145358262164
2024-09-06,M&M,0.754975933394038
2024-09-06,TRENT,2.4498324510708605
2024-09-09,BAJAJ-AUTO,1.1624056852953757
2024-09-09,BEL,1.0226293103448265
2024-09-09,BHARTIARTL,0.6671890197773676
2024-09-09,M&M,0.7619682580980838
2024-09-09,TRENT,2.465907435287266
2024-09-10,BAJAJ-AUTO,1.1903437689999872
2024-09-10,BEL,1.0528017241379297
2024-09-10,BHARTIARTL,0.7052307359775187
2024-09-10,M&M,0.7497072980356407
2024-09-10,TRENT,2.4665387790782423
2024-09-11,BAJAJ-AUTO,1.2766597892932228
2024-09-11,BEL,1.069324712643677
2024-09-11,BHARTIARTL,0.7051766994488253
2024-09-11,M&M,0.726453753089628
2024-09-11,TRENT,2.4718323539410467
2024-09-12,BAJAJ-AUTO,1.337011233043285
2024-09-12,BEL,1.095545977011493
2024-09-12,BHARTIARTL,0.7796930725170195
2024-09-12,M&M,0.7828151424482854
2024-09-12,TRENT,2.5017726191054392
2024-09-13,BAJAJ-AUTO,1.339732280796178
2024-09-13,BEL,1.0829741379310334
2024-09-13,BHARTIARTL,0.7664000864584439
2024-09-13,M&M,0.7816443345908637
2024-09-13,TRENT,2.5127725705405317
2024-09-16,BAJAJ-AUTO,1.3300042858993888
2024-09-16,BEL,1.0862068965517229
2024-09-16,BHARTIARTL,0.767480817032312
2024-09-16,M&M,0.7935475478079836
2024-09-16,TRENT,2.554368413384493
2024-09-17,BAJAJ-AUTO,1.3822224880144303
2024-09-17,BEL,1.0423850574712632
2024-09-17,BHARTIARTL,0.7959040311250387
2024-09-17,M&M,0.8132236243007638
2024-09-17,TRENT,2.5954786071584715
2024-09-18,BAJAJ-AUTO,1.3452142451335085
2024-09-18,BEL,1.0319683908045967
2024-09-18,BHARTIARTL,0.7885010266940433
2024-09-18,M&M,0.8265903473396603
2024-09-18,TRENT,2.5627215773881837
2024-09-19,BAJAJ-AUTO,1.3658164638339843
2024-09-19,BEL,0.9590517241379297
2024-09-19,BHARTIARTL,0.799254295904029
2024-09-19,M&M,0.8196305450760986
2024-09-19,TRENT,2.5579379340488604
2024-09-20,BAJAJ-AUTO,1.380508128258029
2024-09-20,BEL,0.9924568965517231
2024-09-20,BHARTIARTL,0.8499405598184351
2024-09-20,M&M,0.9193768700403233
2024-09-20,TRENT,2.625443154776363
2024-09-23,BAJAJ-AUTO,1.4596975949127353
2024-09-23,BEL,1.0567528735632172
2024-09-23,BHARTIARTL,0.8917648330271242
2024-09-23,M&M,0.9837387797580286
2024-09-23,TRENT,2.702321402554518
2024-09-24,BAJAJ-AUTO,1.480568928226134
2024-09-24,BEL,1.0962643678160906
2024-09-24,BHARTIARTL,0.8984653625851056
2024-09-24,M&M,0.9996747755951563
2024-09-24,TRENT,2.701301539507556
2024-09-25,BAJAJ-AUTO,1.4713193593078753
2024-09-25,BEL,1.0822557471264354
2024-09-25,BHARTIARTL,0.9025181022371105
2024-09-25,M&M,1.0105697931572744
2024-09-25,TRENT,2.6981691030061716
2024-09-26,BAJAJ-AUTO,1.5160521883004896
2024-09-26,BEL,1.0869252873563204
2024-09-26,BHARTIARTL,0.9140819193774972
2024-09-26,M&M,1.069142708468839
2024-09-26,TRENT,2.8101112136370303
2024-09-27,BAJAJ-AUTO,1.5249728393585085
2024-09-27,BEL,1.1081178160919527
2024-09-27,BHARTIARTL,0.8746352534313178
2024-09-27,M&M,1.07080135293352
2024-09-27,TRENT,2.8044291195182405
2024-09-30,BAJAJ-AUTO,1.4610930040167829
2024-09-30,BEL,1.048132183908045
2024-09-30,BHARTIARTL,0.8475629525559261
2024-09-30,M&M,1.0130740210745377
2024-09-30,TRENT,2.678621727939395
2024-10-01,BAJAJ-AUTO,1.4235166302863562
2024-10-01,BEL,1.0398706896551713
2024-10-01,BHARTIARTL,0.8358370258294592
2024-10-01,M&M,1.0589957070378522
2024-10-01,TRENT,2.6971006750522113
2024-10-03,BAJAJ-AUTO,1.353546830926251
2024-10-03,BEL,1.0021551724137923
